ObjectNumber,Metadata_cell,Metadata_hour,Metadata_treatment,Metadata_site,Metadata_dish,Metadata_concentration,ObjectNumber,Rc,Region_Ed,Region_pixels_sum,Cell_Ed,Cell_pixels_sum
1,A549,2,AFA,0,1,32,1,5.65,,0,0.35555383563041687,43
1,A549,2,AFA,0,1,32,1,5.7,,0,0.3522414267063141,48
1,A549,2,AFA,0,1,32,1,5.75,,0,0.33386582136154175,40
1,A549,2,AFA,0,1,32,1,5.8,,0,0.349811851978302,42
1,A549,2,AFA,0,1,32,1,5.85,,0,0.377951055765152,38
1,A549,2,AFA,0,1,32,1,5.9,,0,0.36069175601005554,39
1,A549,2,AFA,0,1,32,1,5.95,,0,0.4100072681903839,33
1,A549,2,AFA,0,1,32,1,6,,0,0.36903446912765503,37
1,A549,2,AFA,0,1,32,1,6.05,,0,0.38327425718307495,27
1,A549,2,AFA,0,1,32,1,6.1,,0,0.3783894181251526,32
1,A549,2,AFA,0,1,32,1,6.15,,0,0.38242268562316895,35
1,A549,2,AFA,0,1,32,1,6.2,,0,0.4016914665699005,28
1,A549,2,AFA,0,1,32,1,6.25,,0,0.3989917039871216,35
1,A549,2,AFA,0,1,32,1,6.3,,0,0.3984226584434509,25
1,A549,2,AFA,0,1,32,1,6.35,,0,0.4222337305545807,31
1,A549,2,AFA,0,1,32,1,6.4,,0,0.3867449164390564,29
1,A549,2,AFA,0,1,32,1,6.45,,0,0.409376859664917,31
1,A549,2,AFA,0,1,32,1,6.5,,0,0.4324953258037567,16
1,A549,2,AFA,0,1,32,1,6.55,,0,0.4163045287132263,21
1,A549,2,AFA,0,1,32,1,6.6,,0,0.4309253692626953,24
1,A549,2,AFA,0,1,32,1,6.65,,0,0.39653682708740234,28
1,A549,2,AFA,0,1,32,1,6.7,,0,0.4268646538257599,28
1,A549,2,AFA,0,1,32,1,6.75,,0,0.3874596655368805,30
1,A549,2,AFA,0,1,32,1,6.8,,0,0.42841753363609314,18
1,A549,2,AFA,0,1,32,1,6.85,,0,0.40287941694259644,23
1,A549,2,AFA,0,1,32,1,6.9,,0,0.45630279183387756,24
1,A549,2,AFA,0,1,32,1,6.95,,0,0.42930594086647034,12
1,A549,2,AFA,0,1,32,1,7,,0,0.497485488653183,17
1,A549,2,AFA,0,1,32,1,7.05,,0,0.4208514094352722,16
1,A549,2,AFA,0,1,32,1,7.1,,0,0.45201587677001953,21
1,A549,2,AFA,0,1,32,1,7.15,,0,0.48486125469207764,15
1,A549,2,AFA,0,1,32,1,7.2,,0,0.4422343075275421,12
1,A549,2,AFA,0,1,32,1,7.25,,0,0.4396514892578125,14
1,A549,2,AFA,0,1,32,1,7.3,,0,0.4777776598930359,10
1,A549,2,AFA,0,1,32,1,7.35,,0,0.4557996094226837,12
1,A549,2,AFA,0,1,32,1,7.4,,0,,9
1,A549,2,AFA,0,1,32,1,7.45,,0,0.43777990341186523,14
1,A549,2,AFA,0,1,32,1,7.5,,0,,9
1,A549,2,AFA,0,1,32,1,7.55,,0,0.47992390394210815,16
1,A549,2,AFA,0,1,32,1,7.6,,0,0.45323795080184937,16
1,A549,2,AFA,0,1,32,1,7.65,,0,,9
1,A549,2,AFA,0,1,32,1,7.7,,0,0.5074746608734131,13
1,A549,2,AFA,0,1,32,1,7.75,,0,0.5460197925567627,12
1,A549,2,AFA,0,1,32,1,7.8,,0,0.5168115496635437,12
1,A549,2,AFA,0,1,32,1,7.85,,0,,9
1,A549,2,AFA,0,1,32,1,7.9,,0,0.493280827999115,10
1,A549,2,AFA,0,1,32,1,7.95,,0,0.48519980907440186,17
1,A549,2,AFA,0,1,32,1,8,,0,,9
1,A549,2,AFA,0,1,32,1,8.05,,0,,9
1,A549,2,AFA,0,1,32,1,8.1,,0,,7
1,A549,2,AFA,0,1,32,1,8.15,,0,0.5279999375343323,12
1,A549,2,AFA,0,1,32,1,8.2,,0,,8
1,A549,2,AFA,0,1,32,1,8.25,,0,,6
1,A549,2,AFA,0,1,32,1,8.3,,0,0.4662710428237915,12
1,A549,2,AFA,0,1,32,1,8.35,,0,,8
1,A549,2,AFA,0,1,32,1,8.4,,0,0.5189658403396606,11
1,A549,2,AFA,0,1,32,1,8.45,,0,,8
1,A549,2,AFA,0,1,32,1,8.5,,0,,7
1,A549,2,AFA,0,1,32,1,8.55,,0,0.49979907274246216,10
1,A549,2,AFA,0,1,32,1,8.6,,0,0.5295584797859192,13
1,A549,2,AFA,0,1,32,1,8.65,,0,0.5230011343955994,15
1,A549,2,AFA,0,1,32,1,8.7,,0,0.5110977292060852,12
1,A549,2,AFA,0,1,32,1,8.75,,0,,8
1,A549,2,AFA,0,1,32,1,8.8,,0,0.5733034014701843,10
1,A549,2,AFA,0,1,32,1,8.85,,0,0.5200459361076355,11
1,A549,2,AFA,0,1,32,1,8.9,,0,0.5502098202705383,12
1,A549,2,AFA,0,1,32,1,8.95,,0,0.49929696321487427,11
1,A549,2,AFA,0,1,32,1,9.05,,0,,9
1,A549,2,AFA,0,1,32,1,9.1,,0,0.5840641856193542,12
1,A549,2,AFA,0,1,32,1,9.15,,0,,7
1,A549,2,AFA,0,1,32,1,9.2,,0,0.556931734085083,13
1,A549,2,AFA,0,1,32,1,9.25,,0,,8
1,A549,2,AFA,0,1,32,1,9.3,,0,,7
1,A549,2,AFA,0,1,32,1,9.35,,0,,8
1,A549,2,AFA,0,1,32,1,9.4,,0,,7
1,A549,2,AFA,0,1,32,1,9.45,,0,0.581702709197998,11
1,A549,2,AFA,0,1,32,1,9.5,,0,,8
1,A549,2,AFA,0,1,32,1,9.55,,0,,6
1,A549,2,AFA,0,1,32,1,9.7,,0,,7
1,A549,2,AFA,0,1,32,1,9.75,,0,,8
1,A549,2,AFA,0,1,32,1,9.8,,0,,8
1,A549,2,AFA,0,1,32,1,9.9,,0,,7
1,A549,2,AFA,0,1,32,1,9.95,,0,,6
2,A549,2,AFA,0,1,32,2,0,,0,0,21231
2,A549,2,AFA,0,1,32,2,0.25,,2,0.086959607899189,14
2,A549,2,AFA,0,1,32,2,0.3,,2,0.09314454346895218,25
2,A549,2,AFA,0,1,32,2,0.35,0.09565902501344681,5,0.10957018285989761,52
2,A549,2,AFA,0,1,32,2,0.4,0.07416138797998428,22,0.09822962433099747,113
2,A549,2,AFA,0,1,32,2,0.45,0.1033356636762619,18,0.11770299077033997,159
2,A549,2,AFA,0,1,32,2,0.5,0.102033831179142,36,0.12081758677959442,246
2,A549,2,AFA,0,1,32,2,0.55,0.09149415791034698,41,0.12608873844146729,371
2,A549,2,AFA,0,1,32,2,0.6,0.12225134670734406,47,0.13374271988868713,416
2,A549,2,AFA,0,1,32,2,0.65,0.11186369508504868,56,0.13629183173179626,505
2,A549,2,AFA,0,1,32,2,0.7,0.11723096668720245,59,0.14631463587284088,598
2,A549,2,AFA,0,1,32,2,0.75,0.10495121031999588,58,0.143373504281044,621
2,A549,2,AFA,0,1,32,2,0.8,0.11375726014375687,56,0.1511494219303131,671
2,A549,2,AFA,0,1,32,2,0.85,0.11830684542655945,48,0.15237340331077576,587
2,A549,2,AFA,0,1,32,2,0.9,0.12512469291687012,47,0.15798938274383545,624
2,A549,2,AFA,0,1,32,2,0.95,0.11885899305343628,49,0.16109079122543335,556
2,A549,2,AFA,0,1,32,2,1,0.1044585332274437,24,0.16070176661014557,496
2,A549,2,AFA,0,1,32,2,1.05,0.14973671734333038,17,0.1626843959093094,399
2,A549,2,AFA,0,1,32,2,1.1,0.13896499574184418,14,0.16633716225624084,357
2,A549,2,AFA,0,1,32,2,1.15,0.16058139503002167,15,0.1708935648202896,270
2,A549,2,AFA,0,1,32,2,1.2,0.12094821780920029,8,0.1716623604297638,230
2,A549,2,AFA,0,1,32,2,1.25,,0,0.17408618330955505,184
2,A549,2,AFA,0,1,32,2,1.3,,3,0.17518098652362823,128
2,A549,2,AFA,0,1,32,2,1.35,0.19008558988571167,5,0.17845065891742706,82
2,A549,2,AFA,0,1,32,2,1.4,0.14581406116485596,7,0.16665047407150269,72
2,A549,2,AFA,0,1,32,2,1.45,,0,0.17034874856472015,49
2,A549,2,AFA,0,1,32,2,1.5,,0,0.16575758159160614,33
2,A549,2,AFA,0,1,32,2,1.55,,0,0.16410893201828003,36
2,A549,2,AFA,0,1,32,2,1.6,,0,0.18119661509990692,12
3,A549,2,AFA,0,1,32,3,0,,0,0,24239
3,A549,2,AFA,0,1,32,3,0.25,,0,0.17892113327980042,11
3,A549,2,AFA,0,1,32,3,0.3,,0,0.17454135417938232,16
3,A549,2,AFA,0,1,32,3,0.35,,2,0.17543892562389374,34
3,A549,2,AFA,0,1,32,3,0.4,,2,0.15478165447711945,64
3,A549,2,AFA,0,1,32,3,0.45,0.08243318647146225,6,0.15333649516105652,100
3,A549,2,AFA,0,1,32,3,0.5,0.0883280411362648,12,0.1431325376033783,151
3,A549,2,AFA,0,1,32,3,0.55,0.12604084610939026,21,0.1522267907857895,230
3,A549,2,AFA,0,1,32,3,0.6,0.1281028687953949,36,0.1459835171699524,319
3,A549,2,AFA,0,1,32,3,0.65,0.14509443938732147,33,0.1505284309387207,474
3,A549,2,AFA,0,1,32,3,0.7,0.1264576017856598,54,0.1515897959470749,555
3,A549,2,AFA,0,1,32,3,0.75,0.1226065531373024,57,0.15166254341602325,711
3,A549,2,AFA,0,1,32,3,0.8,0.12377572059631348,68,0.14919745922088623,829
3,A549,2,AFA,0,1,32,3,0.85,0.13724106550216675,69,0.15713848173618317,948
3,A549,2,AFA,0,1,32,3,0.9,0.13228213787078857,78,0.1552550494670868,1042
3,A549,2,AFA,0,1,32,3,0.95,0.14629332721233368,66,0.16318592429161072,1068
3,A549,2,AFA,0,1,32,3,1,0.14473314583301544,62,0.16746874153614044,1119
3,A549,2,AFA,0,1,32,3,1.05,0.13762198388576508,61,0.16739286482334137,1080
3,A549,2,AFA,0,1,32,3,1.1,0.1390140801668167,65,0.1693287193775177,1107
3,A549,2,AFA,0,1,32,3,1.15,0.14111344516277313,35,0.175008624792099,1123
3,A549,2,AFA,0,1,32,3,1.2,0.15240463614463806,40,0.18075931072235107,1118
3,A549,2,AFA,0,1,32,3,1.25,0.12948167324066162,22,0.18538565933704376,1072
3,A549,2,AFA,0,1,32,3,1.3,0.12076003849506378,20,0.18467111885547638,1055
3,A549,2,AFA,0,1,32,3,1.35,0.1387908011674881,8,0.1952780783176422,1003
3,A549,2,AFA,0,1,32,3,1.4,,2,0.19283507764339447,961
3,A549,2,AFA,0,1,32,3,1.45,,3,0.19959183037281036,905
3,A549,2,AFA,0,1,32,3,1.5,,1,0.20011122524738312,850
3,A549,2,AFA,0,1,32,3,1.55,,0,0.2050650268793106,827
3,A549,2,AFA,0,1,32,3,1.6,,0,0.20920957624912262,787
3,A549,2,AFA,0,1,32,3,1.65,,0,0.20902366936206818,773
3,A549,2,AFA,0,1,32,3,1.7,,0,0.2124975472688675,690
3,A549,2,AFA,0,1,32,3,1.75,,0,0.2172170877456665,580
3,A549,2,AFA,0,1,32,3,1.8,,0,0.2172083854675293,548
3,A549,2,AFA,0,1,32,3,1.85,,0,0.22017930448055267,519
3,A549,2,AFA,0,1,32,3,1.9,,0,0.21910010278224945,453
3,A549,2,AFA,0,1,32,3,1.95,,0,0.21192409098148346,437
3,A549,2,AFA,0,1,32,3,2,,0,0.22632353007793427,347
3,A549,2,AFA,0,1,32,3,2.05,,0,0.22105681896209717,314
3,A549,2,AFA,0,1,32,3,2.1,,0,0.22368010878562927,256
3,A549,2,AFA,0,1,32,3,2.15,,0,0.21766722202301025,245
3,A549,2,AFA,0,1,32,3,2.2,,0,0.21362577378749847,227
3,A549,2,AFA,0,1,32,3,2.25,,0,0.2148580551147461,209
3,A549,2,AFA,0,1,32,3,2.3,,0,0.20203274488449097,148
3,A549,2,AFA,0,1,32,3,2.35,,0,0.19462937116622925,130
3,A549,2,AFA,0,1,32,3,2.4,,0,0.21180997788906097,82
3,A549,2,AFA,0,1,32,3,2.45,,0,0.1961045265197754,79
3,A549,2,AFA,0,1,32,3,2.5,,0,0.19171340763568878,51
3,A549,2,AFA,0,1,32,3,2.55,,0,0.17867626249790192,53
3,A549,2,AFA,0,1,32,3,2.6,,0,0.20324456691741943,34
3,A549,2,AFA,0,1,32,3,2.65,,0,0.1669110506772995,35
3,A549,2,AFA,0,1,32,3,2.7,,0,0.1460467427968979,18
3,A549,2,AFA,0,1,32,3,2.75,,0,,8
3,A549,2,AFA,0,1,32,3,2.8,,0,0.17940068244934082,11
3,A549,2,AFA,0,1,32,3,2.85,,0,0.16048558056354523,14
3,A549,2,AFA,0,1,32,3,2.9,,0,,6
4,A549,2,AFA,0,1,32,4,0,,0,0,38055
4,A549,2,AFA,0,1,32,4,0.15,,3,0.0969904214143753,15
4,A549,2,AFA,0,1,32,4,0.2,0.07561983913183212,18,0.11869405210018158,122
4,A549,2,AFA,0,1,32,4,0.25,0.0788596048951149,50,0.13401955366134644,361
4,A549,2,AFA,0,1,32,4,0.3,0.0867966040968895,115,0.1243327260017395,768
4,A549,2,AFA,0,1,32,4,0.35,0.08590249717235565,120,0.12745293974876404,1088
4,A549,2,AFA,0,1,32,4,0.4,0.08815430104732513,141,0.1286795288324356,1452
4,A549,2,AFA,0,1,32,4,0.45,0.0813671201467514,120,0.13264571130275726,1594
4,A549,2,AFA,0,1,32,4,0.5,0.08073067665100098,58,0.13847216963768005,1596
4,A549,2,AFA,0,1,32,4,0.55,0.07727811485528946,39,0.14101287722587585,1580
4,A549,2,AFA,0,1,32,4,0.6,0.07289324700832367,16,0.14712968468666077,1511
4,A549,2,AFA,0,1,32,4,0.65,0.0594475232064724,12,0.14992935955524445,1325
4,A549,2,AFA,0,1,32,4,0.7,,1,0.15539845824241638,1284
4,A549,2,AFA,0,1,32,4,0.75,,1,0.16217772662639618,1131
4,A549,2,AFA,0,1,32,4,0.8,,0,0.1640702337026596,1053
4,A549,2,AFA,0,1,32,4,0.85,,0,0.1659930944442749,962
4,A549,2,AFA,0,1,32,4,0.9,,0,0.17121946811676025,787
4,A549,2,AFA,0,1,32,4,0.95,,0,0.176168292760849,633
4,A549,2,AFA,0,1,32,4,1,,0,0.17588335275650024,493
4,A549,2,AFA,0,1,32,4,1.05,,0,0.17220942676067352,435
4,A549,2,AFA,0,1,32,4,1.1,,0,0.17499999701976776,332
4,A549,2,AFA,0,1,32,4,1.15,,0,0.17649246752262115,245
4,A549,2,AFA,0,1,32,4,1.2,,0,0.17426243424415588,200
4,A549,2,AFA,0,1,32,4,1.25,,0,0.17390675842761993,163
4,A549,2,AFA,0,1,32,4,1.3,,0,0.18001635372638702,136
4,A549,2,AFA,0,1,32,4,1.35,,0,0.17244218289852142,108
4,A549,2,AFA,0,1,32,4,1.4,,0,0.17718927562236786,85
4,A549,2,AFA,0,1,32,4,1.45,,0,0.1936144083738327,76
4,A549,2,AFA,0,1,32,4,1.5,,0,0.207168310880661,58
4,A549,2,AFA,0,1,32,4,1.55,,0,0.20179365575313568,55
4,A549,2,AFA,0,1,32,4,1.6,,0,0.20659051835536957,51
4,A549,2,AFA,0,1,32,4,1.65,,0,0.20858466625213623,56
4,A549,2,AFA,0,1,32,4,1.7,,0,0.20013247430324554,54
4,A549,2,AFA,0,1,32,4,1.75,,0,0.21736668050289154,51
4,A549,2,AFA,0,1,32,4,1.8,,0,0.21261803805828094,52
4,A549,2,AFA,0,1,32,4,1.85,,0,0.22652678191661835,48
4,A549,2,AFA,0,1,32,4,1.9,,0,0.21609903872013092,44
4,A549,2,AFA,0,1,32,4,1.95,,0,0.21221788227558136,57
4,A549,2,AFA,0,1,32,4,2,,0,0.21620464324951172,54
4,A549,2,AFA,0,1,32,4,2.05,,0,0.23224444687366486,55
4,A549,2,AFA,0,1,32,4,2.1,,0,0.22540079057216644,45
4,A549,2,AFA,0,1,32,4,2.15,,0,0.25045180320739746,46
4,A549,2,AFA,0,1,32,4,2.2,,0,0.24251563847064972,39
4,A549,2,AFA,0,1,32,4,2.25,,0,0.25854426622390747,47
4,A549,2,AFA,0,1,32,4,2.3,,0,0.2600835859775543,35
4,A549,2,AFA,0,1,32,4,2.35,,0,0.24511736631393433,53
4,A549,2,AFA,0,1,32,4,2.4,,0,0.24838422238826752,37
4,A549,2,AFA,0,1,32,4,2.45,,0,0.24166715145111084,42
4,A549,2,AFA,0,1,32,4,2.5,,0,0.2581382691860199,52
4,A549,2,AFA,0,1,32,4,2.55,,0,0.25954392552375793,50
4,A549,2,AFA,0,1,32,4,2.6,,0,0.2617523968219757,45
4,A549,2,AFA,0,1,32,4,2.65,,0,0.26680856943130493,49
4,A549,2,AFA,0,1,32,4,2.7,,0,0.2822416126728058,52
4,A549,2,AFA,0,1,32,4,2.75,,0,0.2725025415420532,46
4,A549,2,AFA,0,1,32,4,2.8,,0,0.2462502419948578,42
4,A549,2,AFA,0,1,32,4,2.85,,0,0.2623560428619385,45
4,A549,2,AFA,0,1,32,4,2.9,,0,0.2891498804092407,54
4,A549,2,AFA,0,1,32,4,2.95,,0,0.28451916575431824,47
4,A549,2,AFA,0,1,32,4,3,,0,0.27789244055747986,45
4,A549,2,AFA,0,1,32,4,3.05,,0,0.2685867249965668,44
4,A549,2,AFA,0,1,32,4,3.1,,0,0.26941463351249695,49
4,A549,2,AFA,0,1,32,4,3.15,,0,0.28912222385406494,48
4,A549,2,AFA,0,1,32,4,3.2,,0,0.3154582679271698,36
4,A549,2,AFA,0,1,32,4,3.25,,0,0.2866062819957733,48
4,A549,2,AFA,0,1,32,4,3.3,,0,0.2985352575778961,34
4,A549,2,AFA,0,1,32,4,3.35,,0,0.30017030239105225,45
4,A549,2,AFA,0,1,32,4,3.4,,0,0.2769036889076233,32
4,A549,2,AFA,0,1,32,4,3.45,,0,0.2977237105369568,31
4,A549,2,AFA,0,1,32,4,3.5,,0,0.25906136631965637,32
4,A549,2,AFA,0,1,32,4,3.55,,0,0.3269096612930298,23
4,A549,2,AFA,0,1,32,4,3.6,,0,0.27751195430755615,20
4,A549,2,AFA,0,1,32,4,3.65,,0,0.28999951481819153,39
4,A549,2,AFA,0,1,32,4,3.7,,0,0.3003772795200348,24
4,A549,2,AFA,0,1,32,4,3.75,,0,0.31295046210289,24
4,A549,2,AFA,0,1,32,4,3.8,,0,0.28116023540496826,17
4,A549,2,AFA,0,1,32,4,3.85,,0,0.29346737265586853,25
4,A549,2,AFA,0,1,32,4,3.9,,0,0.2348339706659317,17
4,A549,2,AFA,0,1,32,4,3.95,,0,0.3076644837856293,16
4,A549,2,AFA,0,1,32,4,4,,0,0.26964032649993896,23
4,A549,2,AFA,0,1,32,4,4.05,,0,0.2356453388929367,19
4,A549,2,AFA,0,1,32,4,4.1,,0,0.29720309376716614,11
4,A549,2,AFA,0,1,32,4,4.15,,0,0.2732037603855133,11
4,A549,2,AFA,0,1,32,4,4.2,,0,,8
4,A549,2,AFA,0,1,32,4,4.3,,0,0.2789820432662964,10
4,A549,2,AFA,0,1,32,4,4.35,,0,,8
4,A549,2,AFA,0,1,32,4,4.45,,0,,7
5,A549,2,AFA,0,1,32,5,0,,0,0,53743
5,A549,2,AFA,0,1,32,5,0.7,,0,0.16882964968681335,14
5,A549,2,AFA,0,1,32,5,0.75,,0,0.15558135509490967,11
5,A549,2,AFA,0,1,32,5,0.8,,0,0.14113502204418182,10
5,A549,2,AFA,0,1,32,5,0.85,,0,0.17673277854919434,18
5,A549,2,AFA,0,1,32,5,0.9,,0,0.16692538559436798,23
5,A549,2,AFA,0,1,32,5,0.95,,0,0.1745581328868866,29
5,A549,2,AFA,0,1,32,5,1,,0,0.19037030637264252,41
5,A549,2,AFA,0,1,32,5,1.05,,0,0.1980430632829666,38
5,A549,2,AFA,0,1,32,5,1.1,,0,0.168726846575737,43
5,A549,2,AFA,0,1,32,5,1.15,,0,0.18585407733917236,56
5,A549,2,AFA,0,1,32,5,1.2,,0,0.17574378848075867,63
5,A549,2,AFA,0,1,32,5,1.25,,0,0.19684156775474548,64
5,A549,2,AFA,0,1,32,5,1.3,,0,0.16638877987861633,83
5,A549,2,AFA,0,1,32,5,1.35,,0,0.18888843059539795,91
